Date,Country,State,County,Confirmed_Cumulative,Deaths_Cumulative,Confirmed,Deaths
2/10/2020,China,Fujian,None,261,0,11,0
2/10/2020,China,Gansu,None,83,2,0,0
2/10/2020,China,Guangdong,None,1159,1,28,0
2/10/2020,China,Guangxi,None,210,1,15,0
2/10/2020,China,Guizhou,None,109,1,10,0
2/10/2020,China,Hainan,None,138,3,7,0
2/10/2020,China,Hebei,None,218,2,12,0
2/10/2020,China,Heilongjiang,None,331,7,24,1
2/10/2020,China,Henan,None,1073,6,40,0
2/10/2020,China,Hong Kong,None,38,1,9,0
2/10/2020,China,Hubei,None,31728,974,2097,103
2/10/2020,China,Hunan,None,879,1,41,0
2/10/2020,China,Inner Mongolia,None,58,0,4,0
2/10/2020,China,Jiangsu,None,492,0,24,0
2/10/2020,China,Jiangxi,None,771,1,31,1
2/10/2020,China,Jilin,None,80,1,2,0
2/10/2020,China,Liaoning,None,108,0,1,0
2/10/2020,China,Macau,None,10,0,0,0
2/10/2020,China,Ningxia,None,49,0,4,0
2/10/2020,China,Qinghai,None,18,0,0,0
2/10/2020,China,Shaanxi,None,213,0,5,0
2/10/2020,China,Shandong,None,466,1,22,0
2/10/2020,China,Shanghai,None,299,1,6,0
2/10/2020,China,Shanxi,None,119,0,0,0
2/10/2020,China,Sichuan,None,405,1,19,0
2/10/2020,China,Tianjin,None,95,1,4,0
2/10/2020,China,Tibet,None,1,0,0,0
2/10/2020,China,Xinjiang,None,49,0,4,0
2/10/2020,China,Yunnan,None,149,0,8,0
2/10/2020,China,Zhejiang,None,1092,0,17,0
2/10/2020,Cruise Ship,None,None,135,0,71,0
2/10/2020,Finland,None,None,1,0,0,0
2/10/2020,France,None,None,11,0,0,0
2/10/2020,Germany,None,None,14,0,0,0
2/10/2020,India,None,None,3,0,0,0
2/10/2020,Italy,None,None,3,0,0,0
2/10/2020,Japan,None,None,26,0,0,0
2/10/2020,"Korea, South",None,None,27,0,2,0
2/10/2020,Malaysia,None,None,18,0,2,0
2/10/2020,Nepal,None,None,1,0,0,0
2/10/2020,Philippines,None,None,3,1,0,0
2/10/2020,Russia,None,None,2,0,0,0
2/10/2020,Singapore,None,None,45,0,5,0
2/10/2020,Spain,None,None,2,0,0,0
2/10/2020,Sri Lanka,None,None,1,0,0,0
2/10/2020,Sweden,None,None,1,0,0,0
2/10/2020,Taiwan*,None,None,18,0,0,0
2/10/2020,Thailand,None,None,32,0,0,0
2/10/2020,US,Arizona,Maricopa,1,0,0,0
2/10/2020,US,California,Los Angeles,1,0,0,0
2/10/2020,US,California,Orange,1,0,0,0
2/10/2020,US,California,San Benito,2,0,0,0
2/10/2020,US,California,Santa Clara,2,0,0,0
2/10/2020,US,Illinois,Cook,2,0,0,0
2/10/2020,US,Massachusetts,Suffolk,1,0,0,0
2/10/2020,US,Washington,King,1,0,0,0
2/10/2020,United Arab Emirates,None,None,8,0,1,0
2/10/2020,United Kingdom,None,None,8,0,5,0
2/10/2020,Vietnam,None,None,14,0,1,0
2/11/2020,Australia,New South Wales,None,4,0,0,0
2/11/2020,Australia,Queensland,None,5,0,0,0
2/11/2020,Australia,South Australia,None,2,0,0,0
2/11/2020,Australia,Victoria,None,4,0,0,0
2/11/2020,Belgium,None,None,1,0,0,0
2/11/2020,Cambodia,None,None,1,0,0,0
2/11/2020,Canada,British Columbia,None,4,0,0,0
2/11/2020,Canada,Ontario,None,3,0,0,0
2/11/2020,China,Anhui,None,860,4,30,1
2/11/2020,China,Beijing,None,342,3,5,1
2/11/2020,China,Chongqing,None,505,3,19,1
2/11/2020,China,Fujian,None,267,0,6,0
2/11/2020,China,Gansu,None,86,2,3,0
2/11/2020,China,Guangdong,None,1177,1,18,0
2/11/2020,China,Guangxi,None,215,1,5,0
2/11/2020,China,Guizhou,None,127,1,18,0
2/11/2020,China,Hainan,None,144,3,6,0
2/11/2020,China,Hebei,None,239,2,21,0
2/11/2020,China,Heilongjiang,None,360,8,29,1
2/11/2020,China,Henan,None,1105,7,32,1
2/11/2020,China,Hong Kong,None,49,1,11,0
2/11/2020,China,Hubei,None,33366,1068,1638,94
2/11/2020,China,Hunan,None,912,1,33,0
2/11/2020,China,Inner Mongolia,None,58,0,0,0
2/11/2020,China,Jiangsu,None,515,0,23,0
2/11/2020,China,Jiangxi,None,804,1,33,0
2/11/2020,China,Jilin,None,81,1,1,0
2/11/2020,China,Liaoning,None,111,0,3,0
2/11/2020,China,Macau,None,10,0,0,0
2/11/2020,China,Ningxia,None,53,0,4,0
2/11/2020,China,Qinghai,None,18,0,0,0
2/11/2020,China,Shaanxi,None,219,0,6,0
2/11/2020,China,Shandong,None,487,1,21,0
2/11/2020,China,Shanghai,None,303,1,4,0
2/11/2020,China,Shanxi,None,124,0,5,0
2/11/2020,China,Sichuan,None,417,1,12,0
2/11/2020,China,Tianjin,None,106,2,11,1
2/11/2020,China,Tibet,None,1,0,0,0
2/11/2020,China,Xinjiang,None,55,0,6,0
2/11/2020,China,Yunnan,None,153,0,4,0
2/11/2020,China,Zhejiang,None,1117,0,25,0
2/11/2020,Cruise Ship,None,None,135,0,0,0
2/11/2020,Finland,None,None,1,0,0,0
2/11/2020,France,None,None,11,0,0,0
2/11/2020,Germany,None,None,16,0,2,0
2/11/2020,India,None,None,3,0,0,0
2/11/2020,Italy,None,None,3,0,0,0
2/11/2020,Japan,None,None,26,0,0,0
2/11/2020,"Korea, South",None,None,28,0,1,0
2/11/2020,Malaysia,None,None,18,0,0,0
2/11/2020,Nepal,None,None,1,0,0,0
2/11/2020,Philippines,None,None,3,1,0,0
2/11/2020,Russia,None,None,2,0,0,0
2/11/2020,Singapore,None,None,47,0,2,0
2/11/2020,Spain,None,None,2,0,0,0
2/11/2020,Sri Lanka,None,None,1,0,0,0
2/11/2020,Sweden,None,None,1,0,0,0
2/11/2020,Taiwan*,None,None,18,0,0,0
2/11/2020,Thailand,None,None,33,0,1,0
2/11/2020,US,Arizona,Maricopa,1,0,0,0
2/11/2020,US,California,Los Angeles,1,0,0,0
2/11/2020,US,California,Orange,1,0,0,0
2/11/2020,US,California,San Benito,2,0,0,0
2/11/2020,US,California,San Diego,1,0,1,0
2/11/2020,US,California,Santa Clara,2,0,0,0
2/11/2020,US,Illinois,Cook,2,0,0,0
2/11/2020,US,Massachusetts,Suffolk,1,0,0,0
2/11/2020,US,Washington,King,1,0,0,0
2/11/2020,United Arab Emirates,None,None,8,0,0,0
2/11/2020,United Kingdom,None,None,8,0,0,0
2/11/2020,Vietnam,None,None,15,0,1,0
2/12/2020,Australia,New South Wales,None,4,0,0,0
2/12/2020,Australia,Queensland,None,5,0,0,0
2/12/2020,Australia,South Australia,None,2,0,0,0
2/12/2020,Australia,Victoria,None,4,0,0,0
2/12/2020,Belgium,None,None,1,0,0,0
2/12/2020,Cambodia,None,None,1,0,0,0
2/12/2020,Canada,British Columbia,None,4,0,0,0
2/12/2020,Canada,Ontario,None,3,0,0,0
2/12/2020,China,Anhui,None,889,4,29,0
2/12/2020,China,Beijing,None,352,3,10,0
2/12/2020,China,Chongqing,None,518,3,13,0
2/12/2020,China,Fujian,None,272,0,5,0
2/12/2020,China,Gansu,None,87,2,1,0
2/12/2020,China,Guangdong,None,1219,1,42,0
2/12/2020,China,Guangxi,None,222,1,7,0
2/12/2020,China,Guizhou,None,133,1,6,0
2/12/2020,China,Hainan,None,157,4,13,1
2/12/2020,China,Hebei,None,251,2,12,0
2/12/2020,China,Heilongjiang,None,378,8,18,0
2/12/2020,China,Henan,None,1135,8,30,1
2/12/2020,China,Hong Kong,None,50,1,1,0
2/12/2020,China,Hubei,None,33366,1068,0,0
2/12/2020,China,Hunan,None,946,2,34,1
2/12/2020,China,Inner Mongolia,None,60,0,2,0
2/12/2020,China,Jiangsu,None,543,0,28,0
2/12/2020,China,Jiangxi,None,844,1,40,0
2/12/2020,China,Jilin,None,83,1,2,0
2/12/2020,China,Liaoning,None,116,1,5,1
2/12/2020,China,Macau,None,10,0,0,0
2/12/2020,China,Ningxia,None,58,0,5,0
2/12/2020,China,Qinghai,None,18,0,0,0
2/12/2020,China,Shaanxi,None,225,0,6,0
2/12/2020,China,Shandong,None,497,2,10,1
2/12/2020,China,Shanghai,None,311,1,8,0
2/12/2020,China,Shanxi,None,126,0,2,0
2/12/2020,China,Sichuan,None,436,1,19,0
2/12/2020,China,Tianjin,None,112,2,6,0
2/12/2020,China,Tibet,None,1,0,0,0
2/12/2020,China,Xinjiang,None,59,0,4,0
2/12/2020,China,Yunnan,None,154,0,1,0
2/12/2020,China,Zhejiang,None,1131,0,14,0
2/12/2020,Cruise Ship,None,None,175,0,40,0
2/12/2020,Finland,None,None,1,0,0,0
2/12/2020,France,None,None,11,0,0,0
2/12/2020,Germany,None,None,16,0,0,0
2/12/2020,India,None,None,3,0,0,0
2/12/2020,Italy,None,None,3,0,0,0
2/12/2020,Japan,None,None,28,0,2,0
2/12/2020,"Korea, South",None,None,28,0,0,0
2/12/2020,Malaysia,None,None,18,0,0,0
2/12/2020,Nepal,None,None,1,0,0,0
2/12/2020,Philippines,None,None,3,1,0,0
2/12/2020,Russia,None,None,2,0,0,0
2/12/2020,Singapore,None,None,50,0,3,0
2/12/2020,Spain,None,None,2,0,0,0
2/12/2020,Sri Lanka,None,None,1,0,0,0
2/12/2020,Sweden,None,None,1,0,0,0
2/12/2020,Taiwan*,None,None,18,0,0,0
2/12/2020,Thailand,None,None,33,0,0,0
2/12/2020,US,Arizona,Maricopa,1,0,0,0
2/12/2020,US,California,Los Angeles,1,0,0,0
2/12/2020,US,California,Orange,1,0,0,0
2/12/2020,US,California,San Benito,2,0,0,0
2/12/2020,US,California,San Diego,1,0,0,0
2/12/2020,US,California,Santa Clara,2,0,0,0
2/12/2020,US,Illinois,Cook,2,0,0,0
2/12/2020,US,Massachusetts,Suffolk,1,0,0,0
2/12/2020,US,Washington,King,1,0,0,0
2/12/2020,United Arab Emirates,None,None,8,0,0,0
2/12/2020,United Kingdom,None,None,9,0,1,0
2/12/2020,Vietnam,None,None,15,0,0,0
2/13/2020,Australia,New South Wales,None,4,0,0,0
2/13/2020,Australia,Queensland,None,5,0,0,0
2/13/2020,Australia,South Australia,None,2,0,0,0
2/13/2020,Australia,Victoria,None,4,0,0,0
2/13/2020,Belgium,None,None,1,0,0,0
2/13/2020,Cambodia,None,None,1,0,0,0
2/13/2020,Canada,British Columbia,None,4,0,0,0
2/13/2020,Canada,Ontario,None,3,0,0,0
2/13/2020,China,Anhui,None,910,5,21,1
2/13/2020,China,Beijing,None,366,3,14,0
2/13/2020,China,Chongqing,None,529,4,11,1
2/13/2020,China,Fujian,None,279,0,7,0
2/13/2020,China,Gansu,None,90,2,3,0
2/13/2020,China,Guangdong,None,1241,2,22,1
2/13/2020,China,Guangxi,None,222,2,0,1
2/13/2020,China,Guizhou,None,135,1,2,0
2/13/2020,China,Hainan,None,157,4,0,0
2/13/2020,China,Hebei,None,265,3,14,1
2/13/2020,China,Heilongjiang,None,395,9,17,1
2/13/2020,China,Henan,None,1169,10,34,2
2/13/2020,China,Hong Kong,None,53,1,3,0
2/13/2020,China,Hubei,None,48206,1310,14840,242
2/13/2020,China,Hunan,None,968,2,22,0
2/13/2020,China,Inner Mongolia,None,61,0,1,0
2/13/2020,China,Jiangsu,None,570,0,27,0
2/13/2020,China,Jiangxi,None,872,1,28,0
2/13/2020,China,Jilin,None,84,1,1,0
2/13/2020,China,Liaoning,None,117,1,1,0
2/13/2020,China,Macau,None,10,0,0,0
2/13/2020,China,Ningxia,None,64,0,6,0
2/13/2020,China,Qinghai,None,18,0,0,0
2/13/2020,China,Shaanxi,None,229,0,4,0
2/13/2020,China,Shandong,None,509,2,12,0
2/13/2020,China,Shanghai,None,315,1,4,0
2/13/2020,China,Shanxi,None,126,0,0,0
2/13/2020,China,Sichuan,None,451,1,15,0
2/13/2020,China,Tianjin,None,119,3,7,1
2/13/2020,China,Tibet,None,1,0,0,0
2/13/2020,China,Xinjiang,None,63,1,4,1
2/13/2020,China,Yunnan,None,156,0,2,0
2/13/2020,China,Zhejiang,None,1145,0,14,0
2/13/2020,Cruise Ship,None,None,175,0,0,0
2/13/2020,Finland,None,None,1,0,0,0
2/13/2020,France,None,None,11,0,0,0
2/13/2020,Germany,None,None,16,0,0,0
2/13/2020,India,None,None,3,0,0,0
2/13/2020,Italy,None,None,3,0,0,0
2/13/2020,Japan,None,None,28,1,0,1
2/13/2020,"Korea, South",None,None,28,0,0,0
2/13/2020,Malaysia,None,None,19,0,1,0
2/13/2020,Nepal,None,None,1,0,0,0
2/13/2020,Philippines,None,None,3,1,0,0
2/13/2020,Russia,None,None,2,0,0,0
2/13/2020,Singapore,None,None,58,0,8,0
2/13/2020,Spain,None,None,2,0,0,0
2/13/2020,Sri Lanka,None,None,1,0,0,0
2/13/2020,Sweden,None,None,1,0,0,0
2/13/2020,Taiwan*,None,None,18,0,0,0
2/13/2020,Thailand,None,None,33,0,0,0
2/13/2020,US,Arizona,Maricopa,1,0,0,0
2/13/2020,US,California,Los Angeles,1,0,0,0
2/13/2020,US,California,Orange,1,0,0,0
2/13/2020,US,California,San Benito,2,0,0,0
2/13/2020,US,California,San Diego,2,0,1,0
2/13/2020,US,California,Santa Clara,2,0,0,0
2/13/2020,US,Illinois,Cook,2,0,0,0
2/13/2020,US,Massachusetts,Suffolk,1,0,0,0
2/13/2020,US,Washington,King,1,0,0,0
2/13/2020,United Arab Emirates,None,None,8,0,0,0
2/13/2020,United Kingdom,None,None,9,0,0,0
2/13/2020,Vietnam,None,None,16,0,1,0
2/14/2020,Australia,New South Wales,None,4,0,0,0
2/14/2020,Australia,Queensland,None,5,0,0,0
2/14/2020,Australia,South Australia,None,2,0,0,0
2/14/2020,Australia,Victoria,None,4,0,0,0
2/14/2020,Belgium,None,None,1,0,0,0
2/14/2020,Cambodia,None,None,1,0,0,0
2/14/2020,Canada,British Columbia,None,4,0,0,0
2/14/2020,Canada,Ontario,None,3,0,0,0
2/14/2020,China,Anhui,None,934,6,24,1
2/14/2020,China,Beijing,None,372,3,6,0
2/14/2020,China,Chongqing,None,537,5,8,1
2/14/2020,China,Fujian,None,281,0,2,0
2/14/2020,China,Gansu,None,90,2,0,0
2/14/2020,China,Guangdong,None,1261,2,20,0
2/14/2020,China,Guangxi,None,226,2,4,0
2/14/2020,China,Guizhou,None,140,1,5,0
2/14/2020,China,Hainan,None,159,4,2,0
2/14/2020,China,Hebei,None,283,3,18,0
2/14/2020,China,Heilongjiang,None,419,11,24,2
2/14/2020,China,Henan,None,1184,11,15,1
2/14/2020,China,Hong Kong,None,56,1,3,0
2/14/2020,China,Hubei,None,54406,1457,6200,147
2/14/2020,China,Hunan,None,988,2,20,0
2/14/2020,China,Inner Mongolia,None,65,0,4,0
2/14/2020,China,Jiangsu,None,593,0,23,0
2/14/2020,China,Jiangxi,None,900,1,28,0
2/14/2020,China,Jilin,None,86,1,2,0
2/14/2020,China,Liaoning,None,119,1,2,0
2/14/2020,China,Macau,None,10,0,0,0
2/14/2020,China,Ningxia,None,67,0,3,0
2/14/2020,China,Qinghai,None,18,0,0,0
2/14/2020,China,Shaanxi,None,230,0,1,0
2/14/2020,China,Shandong,None,523,2,14,0
2/14/2020,China,Shanghai,None,318,1,3,0
2/14/2020,China,Shanxi,None,127,0,1,0
2/14/2020,China,Sichuan,None,463,1,12,0
2/14/2020,China,Tianjin,None,120,3,1,0
2/14/2020,China,Tibet,None,1,0,0,0
2/14/2020,China,Xinjiang,None,65,1,2,0
2/14/2020,China,Yunnan,None,162,0,6,0
2/14/2020,China,Zhejiang,None,1155,0,10,0
2/14/2020,Cruise Ship,None,None,218,0,43,0
2/14/2020,Egypt,None,None,1,0,1,0
2/14/2020,Finland,None,None,1,0,0,0
2/14/2020,France,None,None,11,0,0,0
2/14/2020,Germany,None,None,16,0,0,0
2/14/2020,India,None,None,3,0,0,0
2/14/2020,Italy,None,None,3,0,0,0
2/14/2020,Japan,None,None,29,1,1,0
2/14/2020,"Korea, South",None,None,28,0,0,0
2/14/2020,Malaysia,None,None,19,0,0,0
2/14/2020,Nepal,None,None,1,0,0,0
2/14/2020,Philippines,None,None,3,1,0,0
2/14/2020,Russia,None,None,2,0,0,0
2/14/2020,Singapore,None,None,67,0,9,0
2/14/2020,Spain,None,None,2,0,0,0
2/14/2020,Sri Lanka,None,None,1,0,0,0
2/14/2020,Sweden,None,None,1,0,0,0
2/14/2020,Taiwan*,None,None,18,0,0,0
2/14/2020,Thailand,None,None,33,0,0,0
2/14/2020,US,Arizona,Maricopa,1,0,0,0
2/14/2020,US,California,Los Angeles,1,0,0,0
2/14/2020,US,California,Orange,1,0,0,0
2/14/2020,US,California,San Benito,2,0,0,0
2/14/2020,US,California,San Diego,2,0,0,0
2/14/2020,US,California,Santa Clara,2,0,0,0
2/14/2020,US,Illinois,Cook,2,0,0,0
2/14/2020,US,Massachusetts,Suffolk,1,0,0,0
2/14/2020,US,Washington,King,1,0,0,0
2/14/2020,United Arab Emirates,None,None,8,0,0,0
2/14/2020,United Kingdom,None,None,9,0,0,0
2/14/2020,Vietnam,None,None,16,0,0,0
2/15/2020,Australia,New South Wales,None,4,0,0,0
2/15/2020,Australia,Queensland,None,5,0,0,0
2/15/2020,Australia,South Australia,None,2,0,0,0
2/15/2020,Australia,Victoria,None,4,0,0,0
2/15/2020,Belgium,None,None,1,0,0,0
2/15/2020,Cambodia,None,None,1,0,0,0
2/15/2020,Canada,British Columbia,None,4,0,0,0
2/15/2020,Canada,Ontario,None,3,0,0,0
2/15/2020,China,Anhui,None,950,6,16,0
2/15/2020,China,Beijing,None,375,4,3,1
2/15/2020,China,Chongqing,None,544,5,7,0
2/15/2020,China,Fujian,None,285,0,4,0
2/15/2020,China,Gansu,None,90,2,0,0
2/15/2020,China,Guangdong,None,1294,2,33,0
2/15/2020,China,Guangxi,None,235,2,9,0
2/15/2020,China,Guizhou,None,143,1,3,0
2/15/2020,China,Hainan,None,162,4,3,0
2/15/2020,China,Hebei,None,291,3,8,0
2/15/2020,China,Heilongjiang,None,425,11,6,0
2/15/2020,China,Henan,None,1212,13,28,2
2/15/2020,China,Hong Kong,None,56,1,0,0
2/15/2020,China,Hubei,None,56249,1596,1843,139
2/15/2020,China,Hunan,None,1001,2,13,0
2/15/2020,China,Inner Mongolia,None,68,0,3,0
2/15/2020,China,Jiangsu,None,604,0,11,0
2/15/2020,China,Jiangxi,None,913,1,13,0
2/15/2020,China,Jilin,None,88,1,2,0
2/15/2020,China,Liaoning,None,119,1,0,0
2/15/2020,China,Macau,None,10,0,0,0
2/15/2020,China,Ningxia,None,70,0,3,0
2/15/2020,China,Qinghai,None,18,0,0,0
2/15/2020,China,Shaanxi,None,232,0,2,0
2/15/2020,China,Shandong,None,532,2,9,0
2/15/2020,China,Shanghai,None,326,1,8,0
2/15/2020,China,Shanxi,None,128,0,1,0
2/15/2020,China,Sichuan,None,470,1,7,0
2/15/2020,China,Tianjin,None,122,3,2,0
2/15/2020,China,Tibet,None,1,0,0,0
2/15/2020,China,Xinjiang,None,70,1,5,0
2/15/2020,China,Yunnan,None,168,0,6,0
2/15/2020,China,Zhejiang,None,1162,0,7,0
2/15/2020,Cruise Ship,None,None,285,0,67,0
2/15/2020,Egypt,None,None,1,0,0,0
2/15/2020,Finland,None,None,1,0,0,0
2/15/2020,France,None,None,12,1,1,1
2/15/2020,Germany,None,None,16,0,0,0
2/15/2020,India,None,None,3,0,0,0
2/15/2020,Italy,None,None,3,0,0,0
2/15/2020,Japan,None,None,43,1,14,0
2/15/2020,"Korea, South",None,None,28,0,0,0
2/15/2020,Malaysia,None,None,22,0,3,0
2/15/2020,Nepal,None,None,1,0,0,0
2/15/2020,Philippines,None,None,3,1,0,0
2/15/2020,Russia,None,None,2,0,0,0
2/15/2020,Singapore,None,None,72,0,5,0
2/15/2020,Spain,None,None,2,0,0,0
2/15/2020,Sri Lanka,None,None,1,0,0,0
2/15/2020,Sweden,None,None,1,0,0,0
2/15/2020,Taiwan*,None,None,18,0,0,0
2/15/2020,Thailand,None,None,33,0,0,0
2/15/2020,US,Arizona,Maricopa,1,0,0,0
2/15/2020,US,California,Los Angeles,1,0,0,0
2/15/2020,US,California,Orange,1,0,0,0
2/15/2020,US,California,San Benito,2,0,0,0
2/15/2020,US,California,San Diego,2,0,0,0
2/15/2020,US,California,Santa Clara,2,0,0,0
2/15/2020,US,Illinois,Cook,2,0,0,0
2/15/2020,US,Massachusetts,Suffolk,1,0,0,0
2/15/2020,US,Washington,King,1,0,0,0
2/15/2020,United Arab Emirates,None,None,8,0,0,0
2/15/2020,United Kingdom,None,None,9,0,0,0
2/15/2020,Vietnam,None,None,16,0,0,0
2/16/2020,Australia,New South Wales,None,4,0,0,0
2/16/2020,Australia,Queensland,None,5,0,0,0
2/16/2020,Australia,South Australia,None,2,0,0,0
2/16/2020,Australia,Victoria,None,4,0,0,0
2/16/2020,Belgium,None,None,1,0,0,0
2/16/2020,Cambodia,None,None,1,0,0,0
2/16/2020,Canada,British Columbia,None,4,0,0,0
2/16/2020,Canada,Ontario,None,3,0,0,0
2/16/2020,China,Anhui,None,962,6,12,0
2/16/2020,China,Beijing,None,380,4,5,0
2/16/2020,China,Chongqing,None,551,5,7,0
2/16/2020,China,Fujian,None,287,0,2,0
2/16/2020,China,Gansu,None,90,2,0,0
2/16/2020,China,Guangdong,None,1316,2,22,0
2/16/2020,China,Guangxi,None,237,2,2,0
2/16/2020,China,Guizhou,None,144,1,1,0
2/16/2020,China,Hainan,None,162,4,0,0
2/16/2020,China,Hebei,None,300,3,9,0
2/16/2020,China,Heilongjiang,None,445,11,20,0
2/16/2020,China,Henan,None,1231,13,19,0
2/16/2020,China,Hong Kong,None,57,1,1,0
2/16/2020,China,Hubei,None,58182,1696,1933,100
2/16/2020,China,Hunan,None,1004,3,3,1
2/16/2020,China,Inner Mongolia,None,70,0,2,0
2/16/2020,China,Jiangsu,None,617,0,13,0
2/16/2020,China,Jiangxi,None,925,1,12,0
2/16/2020,China,Jilin,None,89,1,1,0
2/16/2020,China,Liaoning,None,121,1,2,0
2/16/2020,China,Macau,None,10,0,0,0
2/16/2020,China,Ningxia,None,70,0,0,0
2/16/2020,China,Qinghai,None,18,0,0,0
2/16/2020,China,Shaanxi,None,236,0,4,0
2/16/2020,China,Shandong,None,537,2,5,0
2/16/2020,China,Shanghai,None,328,1,2,0
2/16/2020,China,Shanxi,None,129,0,1,0
2/16/2020,China,Sichuan,None,481,3,11,2
2/16/2020,China,Tianjin,None,124,3,2,0
2/16/2020,China,Tibet,None,1,0,0,0
2/16/2020,China,Xinjiang,None,71,1,1,0
2/16/2020,China,Yunnan,None,171,0,3,0
2/16/2020,China,Zhejiang,None,1167,0,5,0
2/16/2020,Cruise Ship,None,None,355,0,70,0
2/16/2020,Egypt,None,None,1,0,0,0
2/16/2020,Finland,None,None,1,0,0,0
2/16/2020,France,None,None,12,1,0,0
2/16/2020,Germany,None,None,16,0,0,0
2/16/2020,India,None,None,3,0,0,0
2/16/2020,Italy,None,None,3,0,0,0
2/16/2020,Japan,None,None,59,1,16,0
2/16/2020,"Korea, South",None,None,29,0,1,0
2/16/2020,Malaysia,None,None,22,0,0,0
2/16/2020,Nepal,None,None,1,0,0,0
2/16/2020,Philippines,None,None,3,1,0,0
2/16/2020,Russia,None,None,2,0,0,0
2/16/2020,Singapore,None,None,75,0,3,0
2/16/2020,Spain,None,None,2,0,0,0
2/16/2020,Sri Lanka,None,None,1,0,0,0
2/16/2020,Sweden,None,None,1,0,0,0
2/16/2020,Taiwan*,None,None,20,1,2,1
2/16/2020,Thailand,None,None,34,0,1,0
2/16/2020,US,Arizona,Maricopa,1,0,0,0
2/16/2020,US,California,Los Angeles,1,0,0,0
2/16/2020,US,California,Orange,1,0,0,0
2/16/2020,US,California,San Benito,2,0,0,0
2/16/2020,US,California,San Diego,2,0,0,0
2/16/2020,US,California,Santa Clara,2,0,0,0
2/16/2020,US,Illinois,Cook,2,0,0,0
2/16/2020,US,Massachusetts,Suffolk,1,0,0,0
2/16/2020,US,Washington,King,1,0,0,0
2/16/2020,United Arab Emirates,None,None,9,0,1,0
2/16/2020,United Kingdom,None,None,9,0,0,0
2/16/2020,Vietnam,None,None,16,0,0,0
2/17/2020,Australia,New South Wales,None,4,0,0,0
2/17/2020,Australia,Queensland,None,5,0,0,0
2/17/2020,Australia,South Australia,None,2,0,0,0
2/17/2020,Australia,Victoria,None,4,0,0,0
2/17/2020,Belgium,None,None,1,0,0,0
2/17/2020,Cambodia,None,None,1,0,0,0
2/17/2020,Canada,British Columbia,None,5,0,1,0
2/17/2020,Canada,Ontario,None,3,0,0,0
2/17/2020,China,Anhui,None,973,6,11,0
2/17/2020,China,Beijing,None,381,4,1,0
2/17/2020,China,Chongqing,None,553,5,2,0
2/17/2020,China,Fujian,None,290,0,3,0
2/17/2020,China,Gansu,None,91,2,1,0
2/17/2020,China,Guangdong,None,1322,4,6,2
2/17/2020,China,Guangxi,None,238,2,1,0
2/17/2020,China,Guizhou,None,146,1,2,0
2/17/2020,China,Hainan,None,163,4,1,0
2/17/2020,China,Hebei,None,301,3,1,0
2/17/2020,China,Heilongjiang,None,457,11,12,0
2/17/2020,China,Henan,None,1246,16,15,3
2/17/2020,China,Hong Kong,None,60,1,3,0
2/17/2020,China,Hubei,None,59989,1789,1807,93
2/17/2020,China,Hunan,None,1006,3,2,0
2/17/2020,China,Inner Mongolia,None,72,0,2,0
2/17/2020,China,Jiangsu,None,626,0,9,0
2/17/2020,China,Jiangxi,None,930,1,5,0
2/17/2020,China,Jilin,None,89,1,0,0
2/17/2020,China,Liaoning,None,121,1,0,0
2/17/2020,China,Macau,None,10,0,0,0
2/17/2020,China,Ningxia,None,70,0,0,0
2/17/2020,China,Qinghai,None,18,0,0,0
2/17/2020,China,Shaanxi,None,240,0,4,0
2/17/2020,China,Shandong,None,541,2,4,0
2/17/2020,China,Shanghai,None,333,1,5,0
2/17/2020,China,Shanxi,None,130,0,1,0
2/17/2020,China,Sichuan,None,495,3,14,0
2/17/2020,China,Tianjin,None,125,3,1,0
2/17/2020,China,Tibet,None,1,0,0,0
2/17/2020,China,Xinjiang,None,75,1,4,0
2/17/2020,China,Yunnan,None,171,0,0,0
2/17/2020,China,Zhejiang,None,1171,0,4,0
2/17/2020,Cruise Ship,None,None,454,0,99,0
2/17/2020,Egypt,None,None,1,0,0,0
2/17/2020,Finland,None,None,1,0,0,0
2/17/2020,France,None,None,12,1,0,0
2/17/2020,Germany,None,None,16,0,0,0
2/17/2020,India,None,None,3,0,0,0
2/17/2020,Italy,None,None,3,0,0,0
2/17/2020,Japan,None,None,66,1,7,0
2/17/2020,"Korea, South",None,None,30,0,1,0
2/17/2020,Malaysia,None,None,22,0,0,0
2/17/2020,Nepal,None,None,1,0,0,0
2/17/2020,Philippines,None,None,3,1,0,0
2/17/2020,Russia,None,None,2,0,0,0
2/17/2020,Singapore,None,None,77,0,2,0
2/17/2020,Spain,None,None,2,0,0,0
2/17/2020,Sri Lanka,None,None,1,0,0,0
2/17/2020,Sweden,None,None,1,0,0,0
2/17/2020,Taiwan*,None,None,22,1,2,0
2/17/2020,Thailand,None,None,35,0,1,0
2/17/2020,US,Arizona,Maricopa,1,0,0,0
2/17/2020,US,California,Los Angeles,1,0,0,0
2/17/2020,US,California,Orange,1,0,0,0
2/17/2020,US,California,San Benito,2,0,0,0
2/17/2020,US,California,San Diego,2,0,0,0
2/17/2020,US,California,Santa Clara,2,0,0,0
2/17/2020,US,Illinois,Cook,2,0,0,0
2/17/2020,US,Massachusetts,Suffolk,1,0,0,0
2/17/2020,US,Washington,King,1,0,0,0
2/17/2020,United Arab Emirates,None,None,9,0,0,0
