Date,Country,State,County,Confirmed,Deaths
2/19/2020,China,Hong Kong,None,1,1
2/19/2020,China,Hubei,None,349,108
2/19/2020,China,Hunan,None,1,0
2/19/2020,China,Inner Mongolia,None,2,0
2/19/2020,China,Jiangsu,None,2,0
2/19/2020,China,Jiangxi,None,1,0
2/19/2020,China,Jilin,None,1,0
2/19/2020,China,Ningxia,None,1,0
2/19/2020,China,Shaanxi,None,2,0
2/19/2020,China,Shandong,None,1,0
2/19/2020,China,Shanghai,None,0,1
2/19/2020,China,Sichuan,None,6,0
2/19/2020,China,Tianjin,None,2,0
2/19/2020,China,Yunnan,None,0,1
2/19/2020,China,Zhejiang,None,2,0
2/19/2020,Cruise Ship,None,None,79,0
2/19/2020,Iran,None,None,2,2
2/19/2020,Japan,None,None,10,0
2/19/2020,Singapore,None,None,3,0
2/19/2020,Taiwan*,None,None,1,0
2/2/2020,Australia,Queensland,None,-1,0
2/2/2020,Australia,South Australia,None,1,0
2/2/2020,China,Anhui,None,43,0
2/2/2020,China,Beijing,None,23,0
2/2/2020,China,Chongqing,None,53,1
2/2/2020,China,Fujian,None,15,0
2/2/2020,China,Gansu,None,11,0
2/2/2020,China,Guangdong,None,97,0
2/2/2020,China,Guangxi,None,11,0
2/2/2020,China,Guizhou,None,9,0
2/2/2020,China,Hainan,None,2,0
2/2/2020,China,Hebei,None,8,0
2/2/2020,China,Heilongjiang,None,15,0
2/2/2020,China,Henan,None,71,0
2/2/2020,China,Hong Kong,None,2,0
2/2/2020,China,Hubei,None,4024,101
2/2/2020,China,Hunan,None,74,0
2/2/2020,China,Inner Mongolia,None,4,0
2/2/2020,China,Jiangsu,None,34,0
2/2/2020,China,Jiangxi,None,47,0
2/2/2020,China,Jilin,None,6,0
2/2/2020,China,Liaoning,None,6,0
2/2/2020,China,Macau,None,1,0
2/2/2020,China,Ningxia,None,2,0
2/2/2020,China,Qinghai,None,2,0
2/2/2020,China,Shaanxi,None,15,0
2/2/2020,China,Shandong,None,24,0
2/2/2020,China,Shanghai,None,13,0
2/2/2020,China,Shanxi,None,19,0
2/2/2020,China,Sichuan,None,24,0
2/2/2020,China,Tianjin,None,7,0
2/2/2020,China,Xinjiang,None,3,0
2/2/2020,China,Yunnan,None,12,0
2/2/2020,China,Zhejiang,None,62,0
2/2/2020,Germany,None,None,2,0
2/2/2020,India,None,None,1,0
2/2/2020,"Korea, South",None,None,3,0
2/2/2020,Philippines,None,None,1,1
2/2/2020,Singapore,None,None,2,0
2/2/2020,United Arab Emirates,None,None,1,0
2/20/2020,China,Anhui,None,1,0
2/20/2020,China,Beijing,None,2,0
2/20/2020,China,Chongqing,None,7,1
2/20/2020,China,Fujian,None,0,1
2/20/2020,China,Guangdong,None,1,0
2/20/2020,China,Guangxi,None,1,0
2/20/2020,China,Hebei,None,1,1
2/20/2020,China,Heilongjiang,None,6,0
2/20/2020,China,Henan,None,3,0
2/20/2020,China,Hong Kong,None,5,0
2/20/2020,China,Hubei,None,411,115
2/20/2020,China,Hunan,None,2,0
2/20/2020,China,Jilin,None,1,0
2/20/2020,China,Shaanxi,None,3,1
2/20/2020,China,Shandong,None,2,1
2/20/2020,China,Shanghai,None,1,0
2/20/2020,China,Shanxi,None,1,0
2/20/2020,China,Sichuan,None,6,0
2/20/2020,China,Tianjin,None,1,0
2/20/2020,China,Yunnan,None,2,1
2/20/2020,China,Zhejiang,None,1,1
2/20/2020,Cruise Ship,None,None,13,2
2/20/2020,Iran,None,None,3,0
2/20/2020,Japan,None,None,10,0
2/20/2020,"Korea, South",None,None,73,1
2/20/2020,Taiwan*,None,None,1,0
2/21/2020,Canada,British Columbia,None,1,0
2/21/2020,China,Anhui,None,1,0
2/21/2020,China,Beijing,None,1,0
2/21/2020,China,Chongqing,None,5,0
2/21/2020,China,Guangdong,None,1,0
2/21/2020,China,Guangxi,None,1,0
2/21/2020,China,Hebei,None,1,0
2/21/2020,China,Heilongjiang,None,3,0
2/21/2020,China,Henan,None,2,0
2/21/2020,China,Hubei,None,220,0
2/21/2020,China,Hunan,None,1,0
2/21/2020,China,Shandong,None,203,0
2/21/2020,China,Sichuan,None,5,0
2/21/2020,China,Tianjin,None,1,0
2/21/2020,China,Zhejiang,None,28,0
2/21/2020,Iran,None,None,13,2
2/21/2020,Israel,None,None,1,0
2/21/2020,Italy,None,None,17,1
2/21/2020,Japan,None,None,11,0
2/21/2020,"Korea, South",None,None,100,1
2/21/2020,Lebanon,None,None,1,0
2/21/2020,Singapore,None,None,1,0
2/21/2020,Taiwan*,None,None,2,0
2/21/2020,US,California,Humboldt,1,0
2/21/2020,US,California,Sacramento,1,0
2/22/2020,China,Anhui,None,1,0
2/22/2020,China,Beijing,None,3,0
2/22/2020,China,Chongqing,None,1,0
2/22/2020,China,Guangdong,None,6,0
2/22/2020,China,Guangxi,None,3,0
2/22/2020,China,Hebei,None,1,1
2/22/2020,China,Henan,None,3,0
2/22/2020,China,Hong Kong,None,1,0
2/22/2020,China,Hubei,None,1422,202
2/22/2020,China,Hunan,None,2,0
2/22/2020,China,Shandong,None,1,0
2/22/2020,China,Shanghai,None,1,1
2/22/2020,China,Sichuan,None,1,0
2/22/2020,China,Tianjin,None,3,0
2/22/2020,China,Xinjiang,None,0,1
2/22/2020,China,Zhejiang,None,2,0
2/22/2020,Iran,None,None,10,1
2/22/2020,Italy,None,None,42,1
2/22/2020,Japan,None,None,17,0
2/22/2020,"Korea, South",None,None,229,0
2/22/2020,United Arab Emirates,None,None,4,0
2/23/2020,China,Chongqing,None,2,0
2/23/2020,China,Guangdong,None,3,1
2/23/2020,China,Hainan,None,0,1
2/23/2020,China,Hebei,None,2,0
2/23/2020,China,Heilongjiang,None,1,0
2/23/2020,China,Henan,None,1,0
2/23/2020,China,Hong Kong,None,5,0
2/23/2020,China,Hunan,None,3,0
2/23/2020,China,Shandong,None,4,0
2/23/2020,Cruise Ship,None,None,57,1
2/23/2020,Iran,None,None,15,3
2/23/2020,Italy,None,None,93,1
2/23/2020,Japan,None,None,25,0
2/23/2020,"Korea, South",None,None,169,4
2/23/2020,Singapore,None,None,4,0
2/23/2020,Taiwan*,None,None,2,0
2/24/2020,Afghanistan,None,None,1,0
2/24/2020,Bahrain,None,None,1,0
2/24/2020,Canada,Ontario,None,1,0
2/24/2020,China,Chongqing,None,1,0
2/24/2020,China,Guangdong,None,3,0
2/24/2020,China,Guangxi,None,2,0
2/24/2020,China,Hong Kong,None,5,0
2/24/2020,China,Hubei,None,203,149
2/24/2020,China,Jilin,None,2,0
2/24/2020,China,Shandong,None,1,1
2/24/2020,China,Shanxi,None,1,0
2/24/2020,China,Sichuan,None,1,0
2/24/2020,Iran,None,None,18,4
2/24/2020,Iraq,None,None,1,0
2/24/2020,Italy,None,None,74,4
2/24/2020,Japan,None,None,12,0
2/24/2020,"Korea, South",None,None,231,2
2/24/2020,Kuwait,None,None,1,0
2/24/2020,Oman,None,None,2,0
2/24/2020,Taiwan*,None,None,2,0
2/24/2020,United Kingdom,None,None,4,0
2/25/2020,Algeria,None,None,1,0
2/25/2020,Austria,None,None,2,0
2/25/2020,Bahrain,None,None,22,0
2/25/2020,Canada,British Columbia,None,1,0
2/25/2020,China,Beijing,None,1,0
2/25/2020,China,Fujian,None,1,0
2/25/2020,China,Guangdong,None,2,1
2/25/2020,China,Guangxi,None,1,0
2/25/2020,China,Hong Kong,None,5,0
2/25/2020,China,Hubei,None,499,68
2/25/2020,China,Shandong,None,1,1
2/25/2020,China,Shanghai,None,1,0
2/25/2020,China,Sichuan,None,2,0
2/25/2020,Croatia,None,None,1,0
2/25/2020,France,None,None,2,0
2/25/2020,Germany,None,None,1,0
2/25/2020,Iran,None,None,34,4
2/25/2020,Italy,None,None,93,3
2/25/2020,Japan,None,None,11,0
2/25/2020,"Korea, South",None,None,144,2
2/25/2020,Kuwait,None,None,10,0
2/25/2020,Singapore,None,None,2,0
2/25/2020,Spain,None,None,4,0
2/25/2020,Switzerland,None,None,1,0
2/25/2020,Taiwan*,None,None,1,0
2/25/2020,Thailand,None,None,2,0
2/26/2020,Bahrain,None,None,10,0
2/26/2020,Brazil,None,None,1,0
2/26/2020,China,Hebei,None,1,0
2/26/2020,China,Hong Kong,None,7,0
2/26/2020,China,Hubei,None,401,52
2/26/2020,China,Shanghai,None,1,0
2/26/2020,China,Sichuan,None,2,0
2/26/2020,Croatia,None,None,2,0
2/26/2020,Cruise Ship,None,None,14,1
2/26/2020,Finland,None,None,1,0
2/26/2020,France,None,None,4,1
2/26/2020,Georgia,None,None,1,0
2/26/2020,Germany,None,None,10,0
2/26/2020,Greece,None,None,1,0
2/26/2020,Iran,None,None,44,3
2/26/2020,Iraq,None,None,4,0
2/26/2020,Israel,None,None,1,0
2/26/2020,Italy,None,None,131,2
2/26/2020,Japan,None,None,19,1
2/26/2020,"Korea, South",None,None,284,2
2/26/2020,Kuwait,None,None,15,0
2/26/2020,Lebanon,None,None,1,0
2/26/2020,North Macedonia,None,None,1,0
2/26/2020,Norway,None,None,1,0
2/26/2020,Oman,None,None,2,0
2/26/2020,Pakistan,None,None,2,0
2/26/2020,Romania,None,None,1,0
2/26/2020,Singapore,None,None,2,0
2/26/2020,Spain,None,None,7,0
2/26/2020,Sweden,None,None,1,0
2/26/2020,Taiwan*,None,None,1,0
2/26/2020,Thailand,None,None,3,0
2/27/2020,Austria,None,None,1,0
2/27/2020,Canada,Ontario,None,2,0
2/27/2020,China,Beijing,None,10,1
2/27/2020,China,Fujian,None,2,0
2/27/2020,China,Hebei,None,5,0
2/27/2020,China,Heilongjiang,None,0,1
2/27/2020,China,Henan,None,1,1
2/27/2020,China,Hong Kong,None,1,0
2/27/2020,China,Hubei,None,409,26
2/27/2020,China,Hunan,None,1,0
2/27/2020,China,Ningxia,None,1,0
2/27/2020,China,Sichuan,None,3,0
2/27/2020,China,Tianjin,None,1,0
2/27/2020,Denmark,None,None,1,0
2/27/2020,Estonia,None,None,1,0
2/27/2020,France,None,None,20,0
2/27/2020,Germany,None,None,19,0
2/27/2020,Greece,None,None,2,0
2/27/2020,Iran,None,None,106,7
2/27/2020,Iraq,None,None,2,0
2/27/2020,Israel,None,None,1,0
2/27/2020,Italy,None,None,202,5
2/27/2020,Japan,None,None,25,2
2/27/2020,"Korea, South",None,None,505,1
2/27/2020,Kuwait,None,None,17,0
2/27/2020,Malaysia,None,None,1,0
2/27/2020,Netherlands,None,None,1,0
2/27/2020,San Marino,None,None,1,0
2/27/2020,Spain,None,None,2,0
2/27/2020,Sweden,None,None,5,0
2/27/2020,Switzerland,None,None,7,0
2/27/2020,US,California,Sacramento,1,0
2/27/2020,United Kingdom,None,None,2,0
2/28/2020,Bahrain,None,None,3,0
2/28/2020,Belarus,None,None,1,0
2/28/2020,Canada,Quebec,None,1,0
2/28/2020,China,Anhui,None,1,0
2/28/2020,China,Beijing,None,0,2
2/28/2020,China,Guangdong,None,1,0
2/28/2020,China,Hebei,None,1,0
2/28/2020,China,Hong Kong,None,2,0
2/28/2020,China,Hubei,None,318,41
2/28/2020,China,Jiangxi,None,1,0
2/28/2020,China,Sichuan,None,4,0
2/28/2020,China,Xinjiang,None,0,1
2/28/2020,Croatia,None,None,2,0
2/28/2020,Cruise Ship,None,None,0,2
2/28/2020,France,None,None,19,0
2/28/2020,Germany,None,None,2,0
2/28/2020,Greece,None,None,1,0
2/28/2020,Iceland,None,None,1,0
2/28/2020,Iran,None,None,143,8
2/28/2020,Israel,None,None,1,0
2/28/2020,Italy,None,None,233,4
2/28/2020,Japan,None,None,14,0
2/28/2020,"Korea, South",None,None,571,0
2/28/2020,Kuwait,None,None,2,0
2/28/2020,Lithuania,None,None,1,0
2/28/2020,Mexico,None,None,1,0
2/28/2020,New Zealand,None,None,1,0
2/28/2020,Nigeria,None,None,1,0
2/28/2020,Norway,None,None,5,0
2/28/2020,Romania,None,None,2,0
2/28/2020,Spain,None,None,17,0
2/28/2020,Taiwan*,None,None,2,0
2/28/2020,Thailand,None,None,1,0
2/28/2020,United Arab Emirates,None,None,6,0
2/28/2020,United Kingdom,None,None,5,0
2/29/2020,Australia,Queensland,None,4,0
2/29/2020,Australia,South Australia,None,1,0
2/29/2020,Australia,Victoria,None,3,0
2/29/2020,Australia,Western Australia,None,2,0
2/29/2020,Austria,None,None,6,0
2/29/2020,Bahrain,None,None,5,0
2/29/2020,Brazil,None,None,1,0
2/29/2020,Canada,British Columbia,None,1,0
2/29/2020,Canada,Ontario,None,5,0
2/29/2020,China,Beijing,None,1,1
2/29/2020,China,Guangdong,None,1,0
2/29/2020,China,Henan,None,0,1
2/29/2020,China,Hong Kong,None,1,0
2/29/2020,China,Hubei,None,423,45
2/29/2020,China,Hunan,None,1,0
2/29/2020,China,Ningxia,None,1,0
2/29/2020,Croatia,None,None,1,0
2/29/2020,Denmark,None,None,2,0
2/29/2020,Finland,None,None,1,0
2/29/2020,France,None,None,43,0
2/29/2020,Germany,None,None,31,0
2/29/2020,Iran,None,None,205,9
2/29/2020,Iraq,None,None,6,0
2/29/2020,Ireland,None,None,1,0
2/29/2020,Israel,None,None,3,0
2/29/2020,Italy,None,None,240,8
2/29/2020,Japan,None,None,13,1
2/29/2020,"Korea, South",None,None,813,3
2/29/2020,Lebanon,None,None,2,0
2/29/2020,Luxembourg,None,None,1,0
2/29/2020,Malaysia,None,None,2,0
2/29/2020,Mexico,None,None,3,0
2/29/2020,Monaco,None,None,1,0
2/29/2020,Netherlands,None,None,5,0
2/29/2020,Norway,None,None,9,0
2/29/2020,Oman,None,None,2,0
2/29/2020,Pakistan,None,None,2,0
2/29/2020,Qatar,None,None,1,0
2/29/2020,Singapore,None,None,9,0
2/29/2020,Spain,None,None,13,0
2/29/2020,Sweden,None,None,5,0
2/29/2020,Switzerland,None,None,10,0
2/29/2020,Taiwan*,None,None,5,0
2/29/2020,Thailand,None,None,1,0
2/29/2020,US,California,Santa Clara,1,0
2/29/2020,US,Oregon,Washington,1,0
2/29/2020,US,Washington,King,5,1
2/29/2020,US,Washington,Snohomish,1,0
2/29/2020,United Arab Emirates,None,None,2,0
2/29/2020,United Kingdom,None,None,3,0
2/3/2020,China,Anhui,None,68,0
2/3/2020,China,Beijing,None,21,0
2/3/2020,China,Chongqing,None,37,0
2/3/2020,China,Fujian,None,20,0
2/3/2020,China,Gansu,None,4,0
2/3/2020,China,Guangdong,None,93,0
2/3/2020,China,Guangxi,None,16,0
2/3/2020,China,Guizhou,None,8,0
2/3/2020,China,Hainan,None,8,0
2/3/2020,China,Hebei,None,9,0
2/3/2020,China,Heilongjiang,None,26,0
2/3/2020,China,Henan,None,73,0
2/3/2020,China,Hubei,None,2345,64
2/3/2020,China,Hunan,None,58,0
2/3/2020,China,Inner Mongolia,None,7,0
2/3/2020,China,Jiangsu,None,35,0
2/3/2020,China,Jiangxi,None,58,0
2/3/2020,China,Jilin,None,8,0
2/3/2020,China,Liaoning,None,4,0
2/3/2020,China,Ningxia,None,3,0
2/3/2020,China,Qinghai,None,2,0
2/3/2020,China,Shaanxi,None,12,0
2/3/2020,China,Shandong,None,29,0
2/3/2020,China,Shanghai,None,21,0
2/3/2020,China,Shanxi,None,8,0
2/3/2020,China,Sichuan,None,23,0
2/3/2020,China,Tianjin,None,12,0
2/3/2020,China,Xinjiang,None,3,0
2/3/2020,China,Yunnan,None,12,0
2/3/2020,China,Zhejiang,None,63,0
2/3/2020,Germany,None,None,2,0
2/3/2020,India,None,None,1,0
2/3/2020,US,California,San Benito,2,0
2/3/2020,US,California,Santa Clara,1,0
2/3/2020,Vietnam,None,None,2,0
2/4/2020,Australia,Queensland,None,1,0
2/4/2020,Belgium,None,None,1,0
2/4/2020,China,Anhui,None,72,0
2/4/2020,China,Beijing,None,16,0
2/4/2020,China,Chongqing,None,29,0
2/4/2020,China,Fujian,None,15,0
2/4/2020,China,Gansu,None,2,0
2/4/2020,China,Guangdong,None,88,0
2/4/2020,China,Guangxi,None,12,0
2/4/2020,China,Guizhou,None,12,0
2/4/2020,China,Hainan,None,8,0
2/4/2020,China,Hebei,None,13,0
2/4/2020,China,Heilongjiang,None,34,0
2/4/2020,China,Henan,None,109,0
2/4/2020,China,Hong Kong,None,2,1
2/4/2020,China,Hubei,None,3156,65
2/4/2020,China,Hunan,None,72,0
2/4/2020,China,Inner Mongolia,None,1,0
2/4/2020,China,Jiangsu,None,37,0
2/4/2020,China,Jiangxi,None,85,0
2/4/2020,China,Jilin,None,11,0
2/4/2020,China,Liaoning,None,7,0
2/4/2020,China,Macau,None,2,0
2/4/2020,China,Ningxia,None,3,0
2/4/2020,China,Qinghai,None,2,0
2/4/2020,China,Shaanxi,None,14,0
2/4/2020,China,Shandong,None,16,0
2/4/2020,China,Shanghai,None,16,0
2/4/2020,China,Shanxi,None,7,0
2/4/2020,China,Sichuan,None,28,0
2/4/2020,China,Tianjin,None,7,0
2/4/2020,China,Xinjiang,None,5,0
2/4/2020,China,Yunnan,None,5,0
2/4/2020,China,Zhejiang,None,105,0
2/4/2020,Japan,None,None,2,0
2/4/2020,"Korea, South",None,None,1,0
2/4/2020,Malaysia,None,None,2,0
2/4/2020,Singapore,None,None,6,0
2/4/2020,Taiwan*,None,None,1,0
2/4/2020,Thailand,None,None,6,0
2/5/2020,Canada,British Columbia,None,1,0
2/5/2020,China,Anhui,None,50,0
2/5/2020,China,Beijing,None,25,0
2/5/2020,China,Chongqing,None,23,0
2/5/2020,China,Fujian,None,11,0
2/5/2020,China,Gansu,None,5,0
2/5/2020,China,Guangdong,None,82,0
2/5/2020,China,Guangxi,None,11,0
2/5/2020,China,Guizhou,None,6,1
2/5/2020,China,Hainan,None,19,0
2/5/2020,China,Hebei,None,9,0
2/5/2020,China,Heilongjiang,None,35,0
2/5/2020,China,Henan,None,89,0
2/5/2020,China,Hong Kong,None,4,0
2/5/2020,China,Hubei,None,2987,70
2/5/2020,China,Hunan,None,68,0
2/5/2020,China,Inner Mongolia,None,7,0
2/5/2020,China,Jiangsu,None,33,0
2/5/2020,China,Jiangxi,None,72,0
2/5/2020,China,Jilin,None,12,0
2/5/2020,China,Liaoning,None,8,0
2/5/2020,China,Qinghai,None,2,0
2/5/2020,China,Shaanxi,None,23,0
2/5/2020,China,Shandong,None,32,0
2/5/2020,China,Shanghai,None,24,0
2/5/2020,China,Sichuan,None,19,0
2/5/2020,China,Tianjin,None,2,1
2/5/2020,China,Xinjiang,None,3,0
2/5/2020,China,Yunnan,None,6,0
2/5/2020,China,Zhejiang,None,66,0
2/5/2020,"Korea, South",None,None,3,0
2/5/2020,Malaysia,None,None,2,0
2/5/2020,Singapore,None,None,4,0
2/6/2020,Australia,Queensland,None,1,0
2/6/2020,China,Anhui,None,61,0
2/6/2020,China,Beijing,None,21,0
2/6/2020,China,Chongqing,None,22,0
2/6/2020,China,Fujian,None,10,0
2/6/2020,China,Guangdong,None,75,0
2/6/2020,China,Guangxi,None,18,0
2/6/2020,China,Guizhou,None,7,0
2/6/2020,China,Hainan,None,7,0
2/6/2020,China,Hebei,None,22,0
2/6/2020,China,Heilongjiang,None,37,1
2/6/2020,China,Henan,None,87,0
2/6/2020,China,Hong Kong,None,3,0
2/6/2020,China,Hubei,None,2447,69
2/6/2020,China,Hunan,None,50,0
2/6/2020,China,Inner Mongolia,None,4,0
2/6/2020,China,Jiangsu,None,32,0
2/6/2020,China,Jiangxi,None,52,0
2/6/2020,China,Jilin,None,5,0
2/6/2020,China,Liaoning,None,5,0
2/6/2020,China,Ningxia,None,6,0
2/6/2020,China,Qinghai,None,1,0
2/6/2020,China,Shaanxi,None,8,0
2/6/2020,China,Shandong,None,40,0
2/6/2020,China,Shanghai,None,14,0
2/6/2020,China,Shanxi,None,15,0
2/6/2020,China,Sichuan,None,20,0
2/6/2020,China,Tianjin,None,10,0
2/6/2020,China,Xinjiang,None,4,0
2/6/2020,China,Yunnan,None,5,0
2/6/2020,China,Zhejiang,None,59,0
2/6/2020,"Korea, South",None,None,4,0
2/6/2020,Taiwan*,None,None,5,0
2/6/2020,Vietnam,None,None,2,0
2/7/2020,Australia,Queensland,None,1,0
2/7/2020,Canada,British Columbia,None,2,0
2/7/2020,China,Anhui,None,74,0
2/7/2020,China,Beijing,None,23,0
2/7/2020,China,Chongqing,None,15,0
2/7/2020,China,Fujian,None,9,0
2/7/2020,China,Gansu,None,5,0
2/7/2020,China,Guangdong,None,64,1
2/7/2020,China,Guangxi,None,4,0
2/7/2020,China,Guizhou,None,10,0
2/7/2020,China,Hainan,None,11,1
2/7/2020,China,Hebei,None,15,0
2/7/2020,China,Heilongjiang,None,50,0
2/7/2020,China,Henan,None,63,1
2/7/2020,China,Hong Kong,None,1,0
2/7/2020,China,Hubei,None,2841,81
2/7/2020,China,Hunan,None,61,0
2/7/2020,China,Inner Mongolia,None,4,0
2/7/2020,China,Jiangsu,None,35,0
2/7/2020,China,Jiangxi,None,61,0
2/7/2020,China,Jilin,None,6,1
2/7/2020,China,Liaoning,None,5,0
2/7/2020,China,Ningxia,None,3,0
2/7/2020,China,Shaanxi,None,11,0
2/7/2020,China,Shandong,None,39,0
2/7/2020,China,Shanghai,None,20,0
2/7/2020,China,Shanxi,None,8,0
2/7/2020,China,Sichuan,None,23,0
2/7/2020,China,Tianjin,None,2,0
2/7/2020,China,Xinjiang,None,3,0
2/7/2020,China,Yunnan,None,5,0
2/7/2020,China,Zhejiang,None,52,0
2/7/2020,Cruise Ship,None,None,61,0
2/7/2020,Germany,None,None,1,0
2/7/2020,Italy,None,None,1,0
2/7/2020,Japan,None,None,3,0
2/7/2020,"Korea, South",None,None,1,0
2/7/2020,Philippines,None,None,1,0
2/7/2020,Singapore,None,None,2,0
2/7/2020,United Kingdom,None,None,1,0
2/8/2020,China,Anhui,None,68,0
2/8/2020,China,Beijing,None,18,1
2/8/2020,China,Chongqing,None,2,0
2/8/2020,China,Fujian,None,15,0
2/8/2020,China,Gansu,None,12,1
2/8/2020,China,Guangdong,None,61,0
2/8/2020,China,Guangxi,None,11,0
2/8/2020,China,Guizhou,None,8,0
2/8/2020,China,Hainan,None,7,0
2/8/2020,China,Hebei,None,23,0
2/8/2020,China,Heilongjiang,None,18,2
2/8/2020,China,Henan,None,67,1
2/8/2020,China,Hong Kong,None,1,0
2/8/2020,China,Hubei,None,2147,81
2/8/2020,China,Hunan,None,31,1
2/8/2020,China,Inner Mongolia,None,2,0
2/8/2020,China,Jiangsu,None,31,0
2/8/2020,China,Jiangxi,None,37,0
2/8/2020,China,Jilin,None,4,0
2/8/2020,China,Liaoning,None,6,0
2/8/2020,China,Ningxia,None,2,0
2/8/2020,China,Shaanxi,None,11,0
2/8/2020,China,Shandong,None,30,0
2/8/2020,China,Shanghai,None,9,0
2/8/2020,China,Shanxi,None,11,0
2/8/2020,China,Sichuan,None,20,0
2/8/2020,China,Tianjin,None,7,0
2/8/2020,China,Xinjiang,None,3,0
2/8/2020,China,Zhejiang,None,42,0
2/8/2020,France,None,None,5,0
2/8/2020,Malaysia,None,None,4,0
2/8/2020,Singapore,None,None,3,0
2/8/2020,Taiwan*,None,None,1,0
2/8/2020,Thailand,None,None,7,0
2/8/2020,United Arab Emirates,None,None,2,0
2/8/2020,Vietnam,None,None,3,0
2/9/2020,China,Anhui,None,46,1
2/9/2020,China,Beijing,None,11,0
2/9/2020,China,Chongqing,None,40,0
2/9/2020,China,Fujian,None,11,0
2/9/2020,China,Gansu,None,4,1
2/9/2020,China,Guangdong,None,36,0
2/9/2020,China,Guangxi,None,12,1
2/9/2020,China,Guizhou,None,10,0
2/9/2020,China,Hainan,None,7,1
2/9/2020,China,Hebei,None,11,1
2/9/2020,China,Heilongjiang,None,12,1
2/9/2020,China,Henan,None,52,2
2/9/2020,China,Hong Kong,None,3,0
2/9/2020,China,Hubei,None,2531,91
2/9/2020,China,Hunan,None,35,0
2/9/2020,China,Inner Mongolia,None,2,0
2/9/2020,China,Jiangsu,None,29,0
2/9/2020,China,Jiangxi,None,42,0
2/9/2020,China,Jilin,None,9,0
2/9/2020,China,Liaoning,None,2,0
2/9/2020,China,Shaanxi,None,13,0
2/9/2020,China,Shandong,None,28,1
2/9/2020,China,Shanghai,None,7,0
2/9/2020,China,Shanxi,None,4,0
2/9/2020,China,Sichuan,None,22,0
2/9/2020,China,Tianjin,None,3,0
2/9/2020,China,Xinjiang,None,3,0
2/9/2020,China,Yunnan,None,3,0
2/9/2020,China,Zhejiang,None,27,0
2/9/2020,Cruise Ship,None,None,3,0
2/9/2020,Germany,None,None,1,0
2/9/2020,Japan,None,None,1,0
2/9/2020,"Korea, South",None,None,1,0
2/9/2020,Singapore,None,None,7,0
2/9/2020,Spain,None,None,1,0
2/9/2020,Taiwan*,None,None,1,0
3/1/2020,Armenia,None,None,1,0
3/1/2020,Australia,New South Wales,None,2,0
3/1/2020,Australia,Western Australia,None,0,1
3/1/2020,Austria,None,None,5,0
3/1/2020,Azerbaijan,None,None,3,0
3/1/2020,Bahrain,None,None,6,0
3/1/2020,Belgium,None,None,1,0
3/1/2020,Canada,Ontario,None,4,0
3/1/2020,China,Beijing,None,2,0
3/1/2020,China,Henan,None,0,1
3/1/2020,China,Hong Kong,None,1,0
3/1/2020,China,Hubei,None,570,34
3/1/2020,China,Liaoning,None,1,0
3/1/2020,China,Shandong,None,2,0
3/1/2020,Croatia,None,None,1,0
3/1/2020,Czechia,None,None,3,0
3/1/2020,Denmark,None,None,1,0
3/1/2020,Dominican Republic,None,None,1,0
3/1/2020,Ecuador,None,None,6,0
3/1/2020,Egypt,None,None,1,0
3/1/2020,Finland,None,None,3,0
3/1/2020,France,None,None,30,0
3/1/2020,Georgia,None,None,2,0
3/1/2020,Germany,None,None,51,0
3/1/2020,Greece,None,None,3,0
3/1/2020,Iceland,None,None,2,0
3/1/2020,Iran,None,None,385,11
3/1/2020,Iraq,None,None,6,0
3/1/2020,Israel,None,None,3,0
3/1/2020,Italy,None,None,566,5
3/1/2020,Japan,None,None,15,1
3/1/2020,"Korea, South",None,None,586,1
3/1/2020,Lebanon,None,None,6,0
3/1/2020,Malaysia,None,None,4,0
3/1/2020,Mexico,None,None,1,0
3/1/2020,Netherlands,None,None,4,0
3/1/2020,Norway,None,None,4,0
3/1/2020,Qatar,None,None,2,0
3/1/2020,Singapore,None,None,4,0
3/1/2020,Spain,None,None,39,0
3/1/2020,Sweden,None,None,2,0
3/1/2020,Switzerland,None,None,9,0
3/1/2020,Taiwan*,None,None,1,0
3/1/2020,Thailand,None,None,0,1
3/1/2020,US,Illinois,Cook,1,0
3/1/2020,US,Rhode Island,Providence,1,0
3/1/2020,US,Washington,King,3,0
3/1/2020,US,Washington,Snohomish,1,0
3/1/2020,United Kingdom,None,None,13,0
3/10/2020,Afghanistan,None,None,1,0
3/10/2020,Albania,None,None,8,0
3/10/2020,Argentina,None,None,5,0
3/10/2020,Australia,New South Wales,None,7,0
3/10/2020,Australia,Northern Territory,None,1,0
3/10/2020,Australia,Queensland,None,3,0
3/10/2020,Australia,Victoria,None,3,0
3/10/2020,Australia,Western Australia,None,2,0
3/10/2020,Austria,None,None,51,0
3/10/2020,Azerbaijan,None,None,2,0
3/10/2020,Bahrain,None,None,15,0
3/10/2020,Belarus,None,None,3,0
3/10/2020,Belgium,None,None,28,0
3/10/2020,Bosnia and Herzegovina,None,None,2,0
3/10/2020,Brazil,None,None,6,0
3/10/2020,Burkina Faso,None,None,1,0
3/10/2020,Canada,Ontario,None,2,0
3/10/2020,Chile,None,None,5,0
3/10/2020,China,Beijing,None,1,0
3/10/2020,China,Gansu,None,1,0
3/10/2020,China,Guangdong,None,1,0
3/10/2020,China,Hong Kong,None,5,0
3/10/2020,China,Hubei,None,17,16
